created_date,pick_city_name,pick_district_name,timeslot,gross_order,net_order,cancel_order,cnd
2022-07-11,Can Tho City,Cai Rang District,6,4,1,3,3
2022-07-11,Can Tho City,Cai Rang District,7,4,1,3,3
2022-07-11,Can Tho City,Cai Rang District,8,9,9,0,0
2022-07-11,Can Tho City,Cai Rang District,9,9,9,0,0
2022-07-11,Can Tho City,Cai Rang District,10,13,9,4,0
2022-07-11,Can Tho City,Cai Rang District,11,11,11,0,0
2022-07-11,Can Tho City,Cai Rang District,12,12,11,1,0
2022-07-11,Can Tho City,Cai Rang District,13,11,10,1,0
2022-07-11,Can Tho City,Cai Rang District,14,5,5,0,0
2022-07-11,Can Tho City,Cai Rang District,15,11,8,3,2
2022-07-11,Can Tho City,Cai Rang District,16,16,14,2,1
2022-07-11,Can Tho City,Cai Rang District,17,9,8,1,0
2022-07-11,Can Tho City,Cai Rang District,18,13,12,1,0
2022-07-11,Can Tho City,Cai Rang District,19,10,9,1,1
2022-07-11,Can Tho City,Cai Rang District,20,6,5,1,0
2022-07-11,Can Tho City,Cai Rang District,21,3,3,0,0
2022-07-11,Can Tho City,Cai Rang District,22,1,0,1,0
2022-07-11,Can Tho City,Ninh Kieu District,0,5,4,1,0
2022-07-11,Can Tho City,Ninh Kieu District,1,8,3,5,3
2022-07-11,Can Tho City,Ninh Kieu District,5,6,4,2,2
2022-07-11,Can Tho City,Ninh Kieu District,6,44,41,3,0
2022-07-11,Can Tho City,Ninh Kieu District,7,124,115,9,0
2022-07-11,Can Tho City,Ninh Kieu District,8,209,201,8,0
2022-07-11,Can Tho City,Ninh Kieu District,9,264,253,11,1
2022-07-11,Can Tho City,Ninh Kieu District,10,473,454,19,1
2022-07-11,Can Tho City,Ninh Kieu District,11,765,725,40,8
2022-07-11,Can Tho City,Ninh Kieu District,12,553,529,24,0
2022-07-11,Can Tho City,Ninh Kieu District,13,514,497,17,0
2022-07-11,Can Tho City,Ninh Kieu District,14,363,340,23,1
2022-07-11,Can Tho City,Ninh Kieu District,15,391,369,22,0
2022-07-11,Can Tho City,Ninh Kieu District,16,389,362,27,0
2022-07-11,Can Tho City,Ninh Kieu District,17,457,434,23,0
2022-07-11,Can Tho City,Ninh Kieu District,18,496,478,18,0
2022-07-11,Can Tho City,Ninh Kieu District,19,464,444,20,0
2022-07-11,Can Tho City,Ninh Kieu District,20,338,311,27,0
2022-07-11,Can Tho City,Ninh Kieu District,21,208,185,23,0
2022-07-11,Can Tho City,Ninh Kieu District,22,51,39,12,0
2022-07-11,Can Tho City,Ninh Kieu District,23,15,12,3,1
2022-07-11,Can Tho City,O Mon District,20,1,0,1,0
2022-07-11,Dong Nai,Bien Hoa City,0,3,1,2,1
2022-07-11,Dong Nai,Bien Hoa City,1,6,1,5,5
2022-07-11,Dong Nai,Bien Hoa City,3,1,0,1,1
2022-07-11,Dong Nai,Bien Hoa City,4,2,0,2,0
2022-07-11,Dong Nai,Bien Hoa City,5,4,1,3,3
2022-07-11,Dong Nai,Bien Hoa City,6,40,29,11,6
2022-07-11,Dong Nai,Bien Hoa City,7,164,142,22,8
2022-07-11,Dong Nai,Bien Hoa City,8,315,273,42,5
2022-07-11,Dong Nai,Bien Hoa City,9,384,336,48,2
2022-07-11,Dong Nai,Bien Hoa City,10,705,645,60,8
2022-07-11,Dong Nai,Bien Hoa City,11,1091,986,105,24
2022-07-11,Dong Nai,Bien Hoa City,12,967,895,72,12
2022-07-11,Dong Nai,Bien Hoa City,13,861,792,69,15
2022-07-11,Dong Nai,Bien Hoa City,14,690,622,68,29
2022-07-11,Dong Nai,Bien Hoa City,15,542,501,41,1
2022-07-11,Dong Nai,Bien Hoa City,16,506,468,38,4
2022-07-11,Dong Nai,Bien Hoa City,17,598,563,35,5
2022-07-11,Dong Nai,Bien Hoa City,18,684,627,57,6
2022-07-11,Dong Nai,Bien Hoa City,19,647,589,58,10
2022-07-11,Dong Nai,Bien Hoa City,20,534,466,68,18
2022-07-11,Dong Nai,Bien Hoa City,21,255,193,62,26
2022-07-11,Dong Nai,Bien Hoa City,22,37,22,15,4
2022-07-11,Dong Nai,Bien Hoa City,23,8,4,4,1
2022-07-11,Dong Nai,Long Khanh,10,2,0,2,2
2022-07-11,Dong Nai,Long Khanh,11,3,0,3,2
2022-07-11,Dong Nai,Long Khanh,12,1,0,1,1
2022-07-11,Dong Nai,Long Thanh,12,1,0,1,0
2022-07-11,Dong Nai,Long Thanh,16,3,0,3,3
2022-07-11,Dong Nai,Long Thanh,17,2,0,2,2
2022-07-11,Dong Nai,Long Thanh,18,2,0,2,2
2022-07-11,Dong Nai,Long Thanh,20,2,0,2,2
2022-07-11,Dong Nai,Nhon trach,11,2,0,2,2
2022-07-11,Dong Nai,Nhon trach,17,2,0,2,2
2022-07-11,Dong Nai,Nhon trach,18,5,0,5,5
2022-07-11,Dong Nai,Nhon trach,21,1,0,1,1
2022-07-11,Dong Nai,Trang Bom,21,1,0,1,1
2022-07-11,Dong Nai,Vinh Cuu,11,1,1,0,0
2022-07-11,Dong Nai,Vinh Cuu,17,1,0,1,1
2022-07-11,Hai Phong City,An Duong,8,2,1,1,1
2022-07-11,Hai Phong City,An Duong,9,5,1,4,1
2022-07-11,Hai Phong City,An Duong,10,3,2,1,1
2022-07-11,Hai Phong City,An Duong,11,8,3,5,5
2022-07-11,Hai Phong City,An Duong,12,4,2,2,1
2022-07-11,Hai Phong City,An Duong,13,1,1,0,0
2022-07-11,Hai Phong City,An Duong,14,3,0,3,2
2022-07-11,Hai Phong City,An Duong,15,2,2,0,0
2022-07-11,Hai Phong City,An Duong,16,2,1,1,1
2022-07-11,Hai Phong City,An Duong,17,8,5,3,3
2022-07-11,Hai Phong City,An Duong,18,1,1,0,0
2022-07-11,Hai Phong City,An Duong,20,2,0,2,1
2022-07-11,Hai Phong City,An Duong,21,2,0,2,1
2022-07-11,Hai Phong City,An Duong,22,4,1,3,2
2022-07-11,Hai Phong City,Hai An District,5,1,0,1,0
2022-07-11,Hai Phong City,Hai An District,6,3,2,1,1
2022-07-11,Hai Phong City,Hai An District,7,9,6,3,3
2022-07-11,Hai Phong City,Hai An District,8,7,5,2,2
2022-07-11,Hai Phong City,Hai An District,9,19,16,3,1
2022-07-11,Hai Phong City,Hai An District,10,19,16,3,2
2022-07-11,Hai Phong City,Hai An District,11,54,45,9,3
2022-07-11,Hai Phong City,Hai An District,12,31,24,7,3
2022-07-11,Hai Phong City,Hai An District,13,25,18,7,5
2022-07-11,Hai Phong City,Hai An District,14,12,10,2,1
2022-07-11,Hai Phong City,Hai An District,15,17,16,1,0
2022-07-11,Hai Phong City,Hai An District,16,19,14,5,2
2022-07-11,Hai Phong City,Hai An District,17,19,16,3,0
2022-07-11,Hai Phong City,Hai An District,18,26,19,7,1
2022-07-11,Hai Phong City,Hai An District,19,21,18,3,0
2022-07-11,Hai Phong City,Hai An District,20,18,15,3,0
2022-07-11,Hai Phong City,Hai An District,21,13,10,3,1
2022-07-11,Hai Phong City,Hai An District,22,2,1,1,1
2022-07-11,Hai Phong City,Hong Bang District,6,3,0,3,3
2022-07-11,Hai Phong City,Hong Bang District,7,16,9,7,4
2022-07-11,Hai Phong City,Hong Bang District,8,44,36,8,2
2022-07-11,Hai Phong City,Hong Bang District,9,43,31,12,3
2022-07-11,Hai Phong City,Hong Bang District,10,61,47,14,2
2022-07-11,Hai Phong City,Hong Bang District,11,96,79,17,6
2022-07-11,Hai Phong City,Hong Bang District,12,75,64,11,1
2022-07-11,Hai Phong City,Hong Bang District,13,39,35,4,1
2022-07-11,Hai Phong City,Hong Bang District,14,38,33,5,4
2022-07-11,Hai Phong City,Hong Bang District,15,44,37,7,3
2022-07-11,Hai Phong City,Hong Bang District,16,48,43,5,2
2022-07-11,Hai Phong City,Hong Bang District,17,45,38,7,0
2022-07-11,Hai Phong City,Hong Bang District,18,56,43,13,4
2022-07-11,Hai Phong City,Hong Bang District,19,50,43,7,4
2022-07-11,Hai Phong City,Hong Bang District,20,43,39,4,1
2022-07-11,Hai Phong City,Hong Bang District,21,16,12,4,2
2022-07-11,Hai Phong City,Hong Bang District,22,1,1,0,0
2022-07-11,Hai Phong City,Kien An District,0,1,0,1,0
2022-07-11,Hai Phong City,Kien An District,6,2,1,1,0
2022-07-11,Hai Phong City,Kien An District,8,1,0,1,1
2022-07-11,Hai Phong City,Kien An District,9,3,3,0,0
2022-07-11,Hai Phong City,Kien An District,10,11,8,3,1
2022-07-11,Hai Phong City,Kien An District,11,18,15,3,2
2022-07-11,Hai Phong City,Kien An District,12,6,4,2,1
2022-07-11,Hai Phong City,Kien An District,13,6,4,2,2
2022-07-11,Hai Phong City,Kien An District,14,6,4,2,1
2022-07-11,Hai Phong City,Kien An District,15,8,8,0,0
2022-07-11,Hai Phong City,Kien An District,16,5,4,1,0
2022-07-11,Hai Phong City,Kien An District,17,12,10,2,1
2022-07-11,Hai Phong City,Kien An District,18,10,8,2,2
2022-07-11,Hai Phong City,Kien An District,19,12,8,4,2
2022-07-11,Hai Phong City,Kien An District,20,9,6,3,2
2022-07-11,Hai Phong City,Kien An District,21,7,3,4,1
2022-07-11,Hai Phong City,Kien An District,22,1,0,1,1
2022-07-11,Hai Phong City,Le Chan District,2,2,1,1,0
2022-07-11,Hai Phong City,Le Chan District,3,1,1,0,0
2022-07-11,Hai Phong City,Le Chan District,6,10,3,7,5
2022-07-11,Hai Phong City,Le Chan District,7,47,37,10,7
2022-07-11,Hai Phong City,Le Chan District,8,83,67,16,7
2022-07-11,Hai Phong City,Le Chan District,9,107,81,26,4
2022-07-11,Hai Phong City,Le Chan District,10,198,172,26,6
2022-07-11,Hai Phong City,Le Chan District,11,386,329,57,24
2022-07-11,Hai Phong City,Le Chan District,12,249,222,27,9
2022-07-11,Hai Phong City,Le Chan District,13,170,151,19,8
2022-07-11,Hai Phong City,Le Chan District,14,148,130,18,8
2022-07-11,Hai Phong City,Le Chan District,15,188,161,27,13
2022-07-11,Hai Phong City,Le Chan District,16,174,156,18,3
2022-07-11,Hai Phong City,Le Chan District,17,160,130,30,3
2022-07-11,Hai Phong City,Le Chan District,18,218,188,30,9
2022-07-11,Hai Phong City,Le Chan District,19,172,154,18,3
2022-07-11,Hai Phong City,Le Chan District,20,146,119,27,7
2022-07-11,Hai Phong City,Le Chan District,21,80,56,24,7
2022-07-11,Hai Phong City,Le Chan District,22,20,11,9,2
2022-07-11,Hai Phong City,Le Chan District,23,4,1,3,2
2022-07-11,Hai Phong City,Ngo Quyen District,1,4,1,3,2
2022-07-11,Hai Phong City,Ngo Quyen District,2,2,0,2,1
2022-07-11,Hai Phong City,Ngo Quyen District,5,2,0,2,1
2022-07-11,Hai Phong City,Ngo Quyen District,6,3,1,2,0
2022-07-11,Hai Phong City,Ngo Quyen District,7,28,18,10,5
2022-07-11,Hai Phong City,Ngo Quyen District,8,72,59,13,4
2022-07-11,Hai Phong City,Ngo Quyen District,9,111,97,14,2
2022-07-11,Hai Phong City,Ngo Quyen District,10,135,127,8,1
2022-07-11,Hai Phong City,Ngo Quyen District,11,292,254,38,9
2022-07-11,Hai Phong City,Ngo Quyen District,12,147,133,14,4
2022-07-11,Hai Phong City,Ngo Quyen District,13,147,126,21,6
2022-07-11,Hai Phong City,Ngo Quyen District,14,132,119,13,4
2022-07-11,Hai Phong City,Ngo Quyen District,15,170,150,20,9
2022-07-11,Hai Phong City,Ngo Quyen District,16,116,104,12,2
2022-07-11,Hai Phong City,Ngo Quyen District,17,108,99,9,0
2022-07-11,Hai Phong City,Ngo Quyen District,18,156,137,19,5
2022-07-11,Hai Phong City,Ngo Quyen District,19,171,153,18,1
2022-07-11,Hai Phong City,Ngo Quyen District,20,148,130,18,4
2022-07-11,Hai Phong City,Ngo Quyen District,21,76,54,22,6
2022-07-11,Hai Phong City,Ngo Quyen District,22,10,5,5,0
2022-07-11,Hai Phong City,Ngo Quyen District,23,2,0,2,1
2022-07-11,Hai Phong City,Thuy Nguyen,7,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,8,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,9,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,10,2,0,2,2
2022-07-11,Hai Phong City,Thuy Nguyen,11,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,12,3,0,3,3
2022-07-11,Hai Phong City,Thuy Nguyen,13,2,0,2,2
2022-07-11,Hai Phong City,Thuy Nguyen,14,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,15,3,1,2,1
2022-07-11,Hai Phong City,Thuy Nguyen,18,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,19,1,0,1,1
2022-07-11,Hai Phong City,Thuy Nguyen,20,2,0,2,2
2022-07-11,Hue City,Hue City,0,5,2,3,0
2022-07-11,Hue City,Hue City,1,7,3,4,2
2022-07-11,Hue City,Hue City,2,2,1,1,0
2022-07-11,Hue City,Hue City,3,5,0,5,2
2022-07-11,Hue City,Hue City,5,2,1,1,0
2022-07-11,Hue City,Hue City,6,70,55,15,6
2022-07-11,Hue City,Hue City,7,238,221,17,4
2022-07-11,Hue City,Hue City,8,368,340,28,2
2022-07-11,Hue City,Hue City,9,273,244,29,1
2022-07-11,Hue City,Hue City,10,371,350,21,0
2022-07-11,Hue City,Hue City,11,765,706,59,4
2022-07-11,Hue City,Hue City,12,605,568,37,2
2022-07-11,Hue City,Hue City,13,359,334,25,2
2022-07-11,Hue City,Hue City,14,416,379,37,1
2022-07-11,Hue City,Hue City,15,412,382,30,1
2022-07-11,Hue City,Hue City,16,409,370,39,1
2022-07-11,Hue City,Hue City,17,477,437,40,1
2022-07-11,Hue City,Hue City,18,549,505,44,1
2022-07-11,Hue City,Hue City,19,606,544,62,2
2022-07-11,Hue City,Hue City,20,433,390,43,4
2022-07-11,Hue City,Hue City,21,271,222,49,4
2022-07-11,Hue City,Hue City,22,54,31,23,2
2022-07-11,Hue City,Hue City,23,24,13,11,1
2022-07-11,Hue City,Huong Thuy,6,2,2,0,0
2022-07-11,Hue City,Huong Thuy,11,1,0,1,0
2022-07-11,Hue City,Huong Thuy,12,1,0,1,0
2022-07-11,Hue City,Huong Thuy,14,1,0,1,1
2022-07-11,Hue City,Huong Thuy,15,1,1,0,0
2022-07-11,Hue City,Huong Thuy,18,1,1,0,0
2022-07-11,Hue City,Huong Thuy,19,5,4,1,1
2022-07-11,Hue City,Huong Tra,16,1,1,0,0
2022-07-11,Hue City,Huong Tra,18,1,1,0,0
2022-07-11,Hue City,Huong Tra,23,1,0,1,0
2022-07-11,Hue City,Phu Vang,7,2,1,1,0
2022-07-11,Hue City,Phu Vang,8,3,2,1,1
2022-07-11,Hue City,Phu Vang,9,2,1,1,0
2022-07-11,Hue City,Phu Vang,11,3,3,0,0
2022-07-11,Hue City,Phu Vang,12,3,2,1,0
2022-07-11,Hue City,Phu Vang,13,5,3,2,0
2022-07-11,Hue City,Phu Vang,14,1,0,1,0
2022-07-11,Hue City,Phu Vang,15,1,1,0,0
2022-07-11,Hue City,Phu Vang,16,3,2,1,1
2022-07-11,Hue City,Phu Vang,17,3,3,0,0
2022-07-11,Hue City,Phu Vang,18,3,3,0,0
2022-07-11,Hue City,Phu Vang,19,1,0,1,0
2022-07-11,Hue City,Phu Vang,20,4,2,2,2
2022-07-11,Hue City,Phu Vang,21,1,0,1,1
2022-07-11,Khanh Hoa,Dien Khanh,9,1,0,1,1
2022-07-11,Khanh Hoa,Dien Khanh,17,2,0,2,1
2022-07-11,Khanh Hoa,Dien Khanh,19,2,0,2,1
2022-07-11,Khanh Hoa,Dien Khanh,20,1,0,1,1
2022-07-11,Khanh Hoa,Nha Trang City,0,2,1,1,0
2022-07-11,Khanh Hoa,Nha Trang City,1,1,0,1,1
2022-07-11,Khanh Hoa,Nha Trang City,2,2,0,2,2
2022-07-11,Khanh Hoa,Nha Trang City,4,2,2,0,0
2022-07-11,Khanh Hoa,Nha Trang City,5,2,2,0,0
2022-07-11,Khanh Hoa,Nha Trang City,6,43,35,8,2
2022-07-11,Khanh Hoa,Nha Trang City,7,136,125,11,0
2022-07-11,Khanh Hoa,Nha Trang City,8,194,178,16,2
2022-07-11,Khanh Hoa,Nha Trang City,9,199,189,10,0
2022-07-11,Khanh Hoa,Nha Trang City,10,222,201,21,3
2022-07-11,Khanh Hoa,Nha Trang City,11,392,376,16,2
2022-07-11,Khanh Hoa,Nha Trang City,12,305,278,27,6
2022-07-11,Khanh Hoa,Nha Trang City,13,299,275,24,2
2022-07-11,Khanh Hoa,Nha Trang City,14,239,219,20,2
2022-07-11,Khanh Hoa,Nha Trang City,15,197,187,10,1
2022-07-11,Khanh Hoa,Nha Trang City,16,222,202,20,0
2022-07-11,Khanh Hoa,Nha Trang City,17,232,209,23,1
2022-07-11,Khanh Hoa,Nha Trang City,18,297,281,16,1
2022-07-11,Khanh Hoa,Nha Trang City,19,279,255,24,2
2022-07-11,Khanh Hoa,Nha Trang City,20,183,155,28,1
2022-07-11,Khanh Hoa,Nha Trang City,21,105,83,22,5
2022-07-11,Khanh Hoa,Nha Trang City,22,35,22,13,6
2022-07-11,Khanh Hoa,Nha Trang City,23,15,13,2,1
2022-07-11,Lam Dong,Da Lat City,0,2,2,0,0
2022-07-11,Lam Dong,Da Lat City,1,8,0,8,7
2022-07-11,Lam Dong,Da Lat City,2,2,0,2,2
2022-07-11,Lam Dong,Da Lat City,5,2,0,2,1
2022-07-11,Lam Dong,Da Lat City,6,31,0,31,29
2022-07-11,Lam Dong,Da Lat City,7,110,27,83,80
2022-07-11,Lam Dong,Da Lat City,8,132,67,65,51
2022-07-11,Lam Dong,Da Lat City,9,111,81,30,17
2022-07-11,Lam Dong,Da Lat City,10,126,85,41,24
2022-07-11,Lam Dong,Da Lat City,11,147,101,46,27
2022-07-11,Lam Dong,Da Lat City,12,156,99,57,42
2022-07-11,Lam Dong,Da Lat City,13,159,95,64,44
2022-07-11,Lam Dong,Da Lat City,14,123,76,47,34
2022-07-11,Lam Dong,Da Lat City,15,117,68,49,40
2022-07-11,Lam Dong,Da Lat City,16,144,71,73,58
2022-07-11,Lam Dong,Da Lat City,17,192,99,93,74
2022-07-11,Lam Dong,Da Lat City,18,236,133,103,84
2022-07-11,Lam Dong,Da Lat City,19,176,97,79,63
2022-07-11,Lam Dong,Da Lat City,20,158,82,76,64
2022-07-11,Lam Dong,Da Lat City,21,110,38,72,58
2022-07-11,Lam Dong,Da Lat City,22,53,24,29,20
2022-07-11,Lam Dong,Da Lat City,23,29,10,19,14
2022-07-11,Nghe An,Hung Nguyen,19,1,0,1,1
2022-07-11,Nghe An,Vinh City,0,1,0,1,0
2022-07-11,Nghe An,Vinh City,1,4,0,4,2
2022-07-11,Nghe An,Vinh City,6,29,3,26,24
2022-07-11,Nghe An,Vinh City,7,184,100,84,65
2022-07-11,Nghe An,Vinh City,8,259,162,97,63
2022-07-11,Nghe An,Vinh City,9,153,132,21,6
2022-07-11,Nghe An,Vinh City,10,239,124,115,73
2022-07-11,Nghe An,Vinh City,11,431,236,195,158
2022-07-11,Nghe An,Vinh City,12,305,237,68,35
2022-07-11,Nghe An,Vinh City,13,154,127,27,7
2022-07-11,Nghe An,Vinh City,14,163,131,32,13
2022-07-11,Nghe An,Vinh City,15,191,135,56,33
2022-07-11,Nghe An,Vinh City,16,143,113,30,11
2022-07-11,Nghe An,Vinh City,17,176,127,49,33
2022-07-11,Nghe An,Vinh City,18,208,154,54,34
2022-07-11,Nghe An,Vinh City,19,212,136,76,33
2022-07-11,Nghe An,Vinh City,20,147,111,36,14
2022-07-11,Nghe An,Vinh City,21,119,46,73,46
2022-07-11,Nghe An,Vinh City,22,40,8,32,16
2022-07-11,Nghe An,Vinh City,23,13,6,7,5
2022-07-11,Quang Nam,Dien Ban,14,2,0,2,2
2022-07-11,Quang Nam,Hoi An City,6,2,0,2,2
2022-07-11,Quang Nam,Hoi An City,7,14,7,7,7
2022-07-11,Quang Nam,Hoi An City,8,42,18,24,20
2022-07-11,Quang Nam,Hoi An City,9,29,17,12,8
2022-07-11,Quang Nam,Hoi An City,10,27,17,10,6
2022-07-11,Quang Nam,Hoi An City,11,50,34,16,12
2022-07-11,Quang Nam,Hoi An City,12,61,24,37,31
2022-07-11,Quang Nam,Hoi An City,13,44,26,18,12
2022-07-11,Quang Nam,Hoi An City,14,66,39,27,20
2022-07-11,Quang Nam,Hoi An City,15,74,45,29,23
2022-07-11,Quang Nam,Hoi An City,16,47,38,9,4
2022-07-11,Quang Nam,Hoi An City,17,48,38,10,6
2022-07-11,Quang Nam,Hoi An City,18,50,34,16,9
2022-07-11,Quang Nam,Hoi An City,19,64,38,26,17
2022-07-11,Quang Nam,Hoi An City,20,25,19,6,3
2022-07-11,Quang Nam,Hoi An City,21,37,6,31,24
2022-07-11,Quang Nam,Hoi An City,22,15,0,15,14
2022-07-11,Quang Nam,Hoi An City,23,2,0,2,2
2022-07-11,Quang Nam,Tam Ky City,11,2,0,2,1
2022-07-11,Quang Ninh,Cam Pha City,9,1,0,1,1
2022-07-11,Quang Ninh,Cam Pha City,12,2,0,2,2
2022-07-11,Quang Ninh,Cam Pha City,13,1,0,1,1
2022-07-11,Quang Ninh,Cam Pha City,14,2,0,2,2
2022-07-11,Quang Ninh,Cam Pha City,15,2,0,2,1
2022-07-11,Quang Ninh,Cam Pha City,19,1,0,1,1
2022-07-11,Quang Ninh,Cam Pha City,20,2,0,2,2
2022-07-11,Quang Ninh,Cam Pha City,21,2,0,2,1
2022-07-11,Quang Ninh,Ha Long City,0,2,0,2,1
2022-07-11,Quang Ninh,Ha Long City,7,24,17,7,5
2022-07-11,Quang Ninh,Ha Long City,8,48,35,13,10
2022-07-11,Quang Ninh,Ha Long City,9,47,34,13,7
2022-07-11,Quang Ninh,Ha Long City,10,85,56,29,10
2022-07-11,Quang Ninh,Ha Long City,11,136,92,44,14
2022-07-11,Quang Ninh,Ha Long City,12,121,80,41,25
2022-07-11,Quang Ninh,Ha Long City,13,90,63,27,8
2022-07-11,Quang Ninh,Ha Long City,14,77,53,24,15
2022-07-11,Quang Ninh,Ha Long City,15,66,44,22,8
2022-07-11,Quang Ninh,Ha Long City,16,60,44,16,11
2022-07-11,Quang Ninh,Ha Long City,17,52,41,11,8
2022-07-11,Quang Ninh,Ha Long City,18,59,45,14,6
2022-07-11,Quang Ninh,Ha Long City,19,88,51,37,19
2022-07-11,Quang Ninh,Ha Long City,20,62,36,26,15
2022-07-11,Quang Ninh,Ha Long City,21,41,12,29,18
2022-07-11,Quang Ninh,Ha Long City,22,16,2,14,12
2022-07-11,Quang Ninh,Ha Long City,23,12,0,12,8
2022-07-11,Thai Nguyen,Dong Hy,7,1,1,0,0
2022-07-11,Thai Nguyen,Dong Hy,12,1,1,0,0
2022-07-11,Thai Nguyen,Pho Yen,9,1,0,1,1
2022-07-11,Thai Nguyen,Pho Yen,10,1,0,1,1
2022-07-11,Thai Nguyen,Pho Yen,13,1,0,1,0
2022-07-11,Thai Nguyen,Thai Nguyen City,0,3,0,3,0
2022-07-11,Thai Nguyen,Thai Nguyen City,2,1,0,1,0
2022-07-11,Thai Nguyen,Thai Nguyen City,4,2,1,1,0
2022-07-11,Thai Nguyen,Thai Nguyen City,6,19,11,8,5
2022-07-11,Thai Nguyen,Thai Nguyen City,7,96,89,7,0
2022-07-11,Thai Nguyen,Thai Nguyen City,8,148,133,15,1
2022-07-11,Thai Nguyen,Thai Nguyen City,9,143,135,8,1
2022-07-11,Thai Nguyen,Thai Nguyen City,10,173,163,10,3
2022-07-11,Thai Nguyen,Thai Nguyen City,11,351,334,17,2
2022-07-11,Thai Nguyen,Thai Nguyen City,12,264,243,21,3
2022-07-11,Thai Nguyen,Thai Nguyen City,13,198,185,13,4
2022-07-11,Thai Nguyen,Thai Nguyen City,14,188,174,14,1
2022-07-11,Thai Nguyen,Thai Nguyen City,15,166,151,15,1
2022-07-11,Thai Nguyen,Thai Nguyen City,16,120,113,7,1
2022-07-11,Thai Nguyen,Thai Nguyen City,17,162,142,20,0
2022-07-11,Thai Nguyen,Thai Nguyen City,18,215,197,18,1
2022-07-11,Thai Nguyen,Thai Nguyen City,19,243,221,22,4
2022-07-11,Thai Nguyen,Thai Nguyen City,20,181,169,12,2
2022-07-11,Thai Nguyen,Thai Nguyen City,21,132,110,22,1
2022-07-11,Thai Nguyen,Thai Nguyen City,22,19,14,5,0
2022-07-11,Thai Nguyen,Thai Nguyen City,23,2,2,0,0
2022-07-11,Vung Tau,Ba Ria City,7,2,0,2,2
2022-07-11,Vung Tau,Ba Ria City,8,3,2,1,1
2022-07-11,Vung Tau,Ba Ria City,9,5,5,0,0
2022-07-11,Vung Tau,Ba Ria City,10,8,3,5,4
2022-07-11,Vung Tau,Ba Ria City,11,9,5,4,2
2022-07-11,Vung Tau,Ba Ria City,12,7,1,6,4
2022-07-11,Vung Tau,Ba Ria City,13,7,2,5,4
2022-07-11,Vung Tau,Ba Ria City,14,5,3,2,2
2022-07-11,Vung Tau,Ba Ria City,15,9,3,6,4
2022-07-11,Vung Tau,Ba Ria City,16,7,3,4,1
2022-07-11,Vung Tau,Ba Ria City,17,2,1,1,0
2022-07-11,Vung Tau,Ba Ria City,18,1,0,1,1
2022-07-11,Vung Tau,Ba Ria City,19,6,2,4,3
2022-07-11,Vung Tau,Ba Ria City,20,4,0,4,4
2022-07-11,Vung Tau,Ba Ria City,21,1,0,1,1
2022-07-11,Vung Tau,Vung Tau City,0,2,1,1,1
2022-07-11,Vung Tau,Vung Tau City,1,2,0,2,1
2022-07-11,Vung Tau,Vung Tau City,2,4,2,2,1
2022-07-11,Vung Tau,Vung Tau City,3,2,1,1,1
2022-07-11,Vung Tau,Vung Tau City,4,2,1,1,1
2022-07-11,Vung Tau,Vung Tau City,5,4,2,2,2
2022-07-11,Vung Tau,Vung Tau City,6,52,30,22,13
2022-07-11,Vung Tau,Vung Tau City,7,136,92,44,28
2022-07-11,Vung Tau,Vung Tau City,8,160,147,13,1
2022-07-11,Vung Tau,Vung Tau City,9,176,160,16,4
2022-07-11,Vung Tau,Vung Tau City,10,246,227,19,3
2022-07-11,Vung Tau,Vung Tau City,11,388,352,36,8
2022-07-11,Vung Tau,Vung Tau City,12,263,243,20,3
2022-07-11,Vung Tau,Vung Tau City,13,244,229,15,2
2022-07-11,Vung Tau,Vung Tau City,14,218,212,6,0
2022-07-11,Vung Tau,Vung Tau City,15,211,198,13,2
2022-07-11,Vung Tau,Vung Tau City,16,236,221,15,1
2022-07-11,Vung Tau,Vung Tau City,17,248,233,15,4
2022-07-11,Vung Tau,Vung Tau City,18,323,294,29,7
2022-07-11,Vung Tau,Vung Tau City,19,284,253,31,7
2022-07-11,Vung Tau,Vung Tau City,20,205,187,18,4
2022-07-11,Vung Tau,Vung Tau City,21,102,82,20,4
2022-07-11,Vung Tau,Vung Tau City,22,18,15,3,0
2022-07-11,Vung Tau,Vung Tau City,23,10,7,3,3
2022-07-12,Bac Ninh,Bác Ninh City,0,2,2,0,0
2022-07-12,Bac Ninh,Bác Ninh City,5,1,1,0,0
2022-07-12,Bac Ninh,Bác Ninh City,6,15,7,8,4
2022-07-12,Bac Ninh,Bác Ninh City,7,63,58,5,0
2022-07-12,Bac Ninh,Bác Ninh City,8,101,92,9,0
2022-07-12,Bac Ninh,Bác Ninh City,9,120,110,10,1
2022-07-12,Bac Ninh,Bác Ninh City,10,175,160,15,0
2022-07-12,Bac Ninh,Bác Ninh City,11,303,274,29,13
2022-07-12,Bac Ninh,Bác Ninh City,12,215,200,15,0
2022-07-12,Bac Ninh,Bác Ninh City,13,130,117,13,2
2022-07-12,Bac Ninh,Bác Ninh City,14,147,127,20,1
2022-07-12,Bac Ninh,Bác Ninh City,15,121,107,14,1
